rulen,1.0,1.0,1.0,1.0,1.0,1.0,1.0
grail,0.49127833658218106,0.20644248350352976,0.6557104954819123,0.6025580844415458,0.4637151220187835,0.6004586653829576,0.19862603235393292
nbf,0.5849387717237532,0.6535068361963318,0.4346005698548983,0.7972316867094965,0.7549131736610692,0.498486313918758,0.47954685624531546
r+g,0.8648049442251716,0.7876671496279759,0.9928607497725103,0.714639321910674,1.0,0.7747605647342845,0.8502473106819695
r+n,0.8944441396292941,0.9008044242688862,0.8926442138209384,0.8879187625308717,0.8357580524899317,0.9030429191529462,1.0
g+n,0.6133361728054556,0.5573128837101942,0.6608099599301193,0.6025580844415458,0.7267141482679886,0.5970045256175646,0.4084950476712961
