rulen,0.5172113642563495,0.5955901915909564,0.36926701006755,0.7321651410309079,0.3972183331538378,0.6191811252151953,0.003329792192414119
grail,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nbf,0.3572067649587024,0.2984140600903325,0.3858945961584251,0.3660409739244254,0.3332153791713463,0.402359274224426,0.0
r+g,0.7682562516022206,0.7689429349663203,0.7529365578141574,0.7991238557731809,0.9372432573811099,0.7452784611750952,0.25249734414431063
r+n,0.49197105322022266,0.5295510512574843,0.3546884928733183,0.7321651410309079,0.3332153791713463,0.6082688557571271,0.003329792192414119
g+n,0.8675732559987964,0.8060100252704261,0.8380164756196473,1.0,0.9719987076326598,0.8094683110496018,1.0
